model_type,equation,parameter,coefficient,std_error,t_stat,p_value,significant_at_5pct,Acceptable if
VAR,INF,const,0.16620056878331826,0.08247113467477356,2.015257452667934,0.043877680490768206,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,FEDFUNDS,const,0.0878075362603499,0.04248197011731728,2.066936538438837,0.038740134217960666,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,UNRATE,const,0.30304700158062303,0.17758323426640643,1.7065068266861196,0.087913756370096,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INDPRO_GROWTH,const,-1.0125717354208996,0.316414787690058,-3.2001403689537975,0.001373606722197377,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,SENTIMENT_CHANGE,const,0.197890506990865,1.266537742612815,0.15624525060155336,0.8758397098794859,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INF,L1.INF,0.5018900058606315,0.059744498406364914,8.400606235689182,4.441794916813231e-17,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,FEDFUNDS,L1.INF,-0.01610974837670915,0.030775179776320605,-0.5234656139719612,0.6006502740655086,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,UNRATE,L1.INF,-0.16863320537842227,0.1286464809592554,-1.310826414535438,0.18991641621605215,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INDPRO_GROWTH,L1.INF,0.7419084357280982,0.22922011263028455,3.236663777950161,0.001209358075324662,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,SENTIMENT_CHANGE,L1.INF,-2.723940201222685,0.9175169281171297,-2.9688173784570746,0.0029894820561748386,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INF,L1.FEDFUNDS,0.311650497231925,0.11760780463902656,2.649913398081644,0.008051240568581274,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,FEDFUNDS,L1.FEDFUNDS,1.5053057401934202,0.06058133263160579,24.84768285549548,2.7393809885769328e-136,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,UNRATE,L1.FEDFUNDS,-1.7261796807297352,0.2532422332387093,-6.816318347274313,9.340319818134987e-12,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INDPRO_GROWTH,L1.FEDFUNDS,2.1706866427146245,0.45122270576609574,4.810676889650722,1.5042001316274658e-06,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,SENTIMENT_CHANGE,L1.FEDFUNDS,1.4697192722223738,1.8061437373035711,0.8137332826104681,0.4157977630282915,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INF,L1.UNRATE,0.0598924975785864,0.04033672904631403,1.4848129482640677,0.13759338094564558,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,FEDFUNDS,L1.UNRATE,0.0786971346308447,0.020777981589963395,3.7875254769143982,0.00015215508753083963,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,UNRATE,L1.UNRATE,0.6794079740392118,0.08685616891316056,7.8222189919346885,5.190021752027429e-15,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INDPRO_GROWTH,L1.UNRATE,0.3124658078402059,0.15475884511147467,2.019049751987571,0.04348204870158323,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,SENTIMENT_CHANGE,L1.UNRATE,0.7616506696910224,0.6194651007551887,1.2295295873205698,0.21887331164675705,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INF,L1.INDPRO_GROWTH,0.025705373214956907,0.022024438814109898,1.1671295433184354,0.24315805868827256,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,FEDFUNDS,L1.INDPRO_GROWTH,0.035138855912771605,0.011345079163048008,3.097277278348323,0.0019530709685790684,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,UNRATE,L1.INDPRO_GROWTH,-0.20804301548234763,0.04742472736595643,-4.386804669997747,1.1502800154788753e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,INDPRO_GROWTH,L1.INDPRO_GROWTH,0.18815637739955793,0.08450057294398915,2.226687593281487,0.025968160184831085,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VAR,SENTIMENT_CHANGE,L1.INDPRO_GROWTH,0.7935066628012378,0.33823692529441246,2.3460083848342217,0.018975680582724124,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
