model_type,equation,parameter,coefficient,classical_std_error,classical_p_value,hc3_std_error,hc3_p_value,hac_newey_west_std_error,hac_newey_west_p_value,significant_classical_5pct,significant_hc3_5pct,significant_hac_5pct,significance_changed_hc3,significance_changed_hac,Acceptable if
VAR,INF,const,0.16620056878331826,0.0824711346747744,0.04474612074509648,0.10189074361686497,0.1038776626207367,0.09418521266054004,0.07861971922586032,True,False,False,True,True,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L1.INF,0.5018900058606316,0.05974449840636972,1.653576150735195e-15,0.0953516090373525,2.6539794641079827e-07,0.06526481378857026,1.9955680059878292e-13,True,True,True,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L1.FEDFUNDS,0.31165049723192506,0.1176078046392322,0.008466937203017636,0.18377479641841246,0.0909289022301843,0.13716842164433912,0.02377409808310016,True,False,True,True,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L1.UNRATE,0.0598924975785864,0.04033672904632606,0.13861609474860712,0.11584495999054704,0.6055232768837367,0.04993043519553767,0.23124819820972722,False,False,False,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L1.INDPRO_GROWTH,0.02570537321495686,0.022024438814111334,0.2440608526410239,0.04850491424055951,0.5965256431018243,0.028843874567438782,0.3735228829093452,False,False,False,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L1.SENTIMENT_CHANGE,0.0003918030891409592,0.0038354163517900167,0.9187009197214304,0.005422668834579366,0.9424476103522433,0.0034209659751555928,0.9088923241164611,False,False,False,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L2.INF,-0.18767487722940232,0.06725190352803856,0.005588822703583979,0.09486518094267953,0.04878197220098381,0.07473119919979608,0.012539268864533012,True,True,True,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L2.FEDFUNDS,-0.3281866571300618,0.21495483624264058,0.12784437286346495,0.28303989221308545,0.2471477922335457,0.23426074164557997,0.16223692844319587,False,False,False,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L2.UNRATE,0.004161162299200195,0.0521856315069589,0.9364976565729972,0.14686478321165802,0.9774146801916901,0.036376583226803524,0.9090021943495145,False,False,False,False,False,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
VAR,INF,L2.INDPRO_GROWTH,0.05499279465515194,0.022556353851431295,0.015333230059134397,0.05350945268634498,0.30488744757067104,0.04225598726435443,0.1940872899242345,True,False,False,True,True,"robust p-values preserve the same significance conclusion; use as sensitivity check, not direct structural interpretation"
