model_type,equation,parameter,coefficient,std_error,t_stat,p_value,significant_at_5pct,Acceptable if
VARX,INF,const,0.13420176714015522,0.07913710334530748,1.6958134865586139,0.08992120757751425,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,const,0.32492835630755823,0.16822222055693967,1.9315424278184274,0.053416007724020505,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,const,-1.2331016916606239,0.30649441509294084,-4.0232435925029835,5.7402071971607666e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,const,0.2235324599848173,0.12891428607903577,1.7339618965718997,0.08292484414888955,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,FEDFUNDS,-0.003603711330606602,0.008476512645789787,-0.4251407956545119,0.6707340400687334,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,FEDFUNDS,-0.0033319097673527205,0.018018574342199375,-0.18491528264527626,0.8532954838903877,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,FEDFUNDS,0.08126787589780328,0.0328291493569471,2.475479185104316,0.0133057517506063,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,FEDFUNDS,-0.004651298275129352,0.013808233179875472,-0.33684963271827506,0.7362302557650305,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,SENTIMENT_CHANGE,-0.0038168163490174085,0.0034799038034037514,-1.0968166261619408,0.2727215606768667,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,SENTIMENT_CHANGE,-0.030832201186570554,0.007397252620920335,-4.168061139263153,3.072015447982007e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,SENTIMENT_CHANGE,0.03923358652702858,0.013477509735857379,2.9110412306100044,0.0036022647906696977,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,SENTIMENT_CHANGE,-0.03021269212275718,0.005668760865330771,-5.329681890011121,9.838494215669222e-08,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,L1.INF,0.5211126579967291,0.05715435281797841,9.117637280511879,7.677990088340365e-20,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,L1.INF,-0.3237333668484393,0.12149335443303438,-2.6646178991368377,0.007707584344768138,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,L1.INF,0.8450424816862637,0.22135621846715708,3.817568295745185,0.00013477348595015268,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,L1.INF,-0.375953617108204,0.09310440082308001,-4.037979019086361,5.3913673745171047e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,L1.UNRATE,0.04027956202371237,0.0394215697524354,1.0217645384662533,0.30689235692546946,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,L1.UNRATE,0.5200479738354571,0.08379866991919913,6.205921577715983,5.43772912481507e-10,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,L1.UNRATE,0.4686379226015511,0.15267795323007236,3.069453792685802,0.0021445057658694804,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,L1.UNRATE,0.040183775845978965,0.06421770959413646,0.6257429002053357,0.5314835896180499,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,L1.INDPRO_GROWTH,0.01526150903224369,0.021358128737759056,0.7145527222739722,0.4748854672282682,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,L1.INDPRO_GROWTH,-0.18192277430652018,0.045401103797411885,-4.007012144865315,6.149170230862491e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,L1.INDPRO_GROWTH,0.17248538507769384,0.08271906474003328,2.085195058959808,0.03705159823170148,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,M2_GROWTH,L1.INDPRO_GROWTH,-0.08864226048090085,0.0347923767969909,-2.5477494969118433,0.01084202936890311,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INF,L1.M2_GROWTH,-0.0658936807875053,0.03879550362845507,-1.6984875726468134,0.08941577623959206,False,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,UNRATE,L1.M2_GROWTH,0.49139297536959015,0.08246783736228962,5.9586014510220595,2.5440569453440872e-09,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
VARX,INDPRO_GROWTH,L1.M2_GROWTH,-0.6188802280078767,0.1502532275026019,-4.118914703493871,3.806610086747839e-05,True,p-value < 0.05 indicates statistical significance; individual VAR/VARX coefficients should not be overinterpreted
